,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BSU_36520,glnK,346.1225852313,-0.207015280206688,0.287169964460297,-0.720880683311535,0.470982928571851,0.74999097635566
BSU_36530,bcrC,214.001540142962,-1.15405349563384,0.310821568172955,-3.71291317529058,0.0002048871913374,0.0049746610056735
BSU_36540,ywnJ,32.0181476103262,0.697304453292234,0.591764998170455,1.17834690366627,0.238658336072498,0.555939792517741
BSU_36550,spoIIQ,131.691847822061,-0.182604231021864,0.359229416275898,-0.508322043653626,0.611227513340647,0.837235881426309
BSU_36560,ywnH,555.216620210462,-0.28455888387229,0.199365471027418,-1.42732280773513,0.153486869401509,0.447301583050078
BSU_36570,ywnG,1008.57556611586,-0.0428447977669534,0.208198554360877,-0.205788161682858,0.836956388896906,0.944977178059926
BSU_36575,BSU_36575,16.8545224146156,-0.0232212241802331,0.638833093666498,-0.0363494383907977,0.971003729828079,0.987486601051333
BSU_36580,ywnF,307.006284658054,0.24014650829418,0.305686874667878,0.785596400091087,0.432103974153043,0.722554028404674
BSU_36590,clsA,733.623400652273,-0.154308459667152,0.246623620561952,-0.62568402538065,0.531522213220541,0.790034754652159
BSU_36600,mta,114.635637705986,0.675181542741745,0.346786213292329,1.94696766152174,0.0515386117937066,0.235470496248881
BSU_36610,ywnC,984.9228093187,0.75043233592168,0.235207672002306,3.19050960172049,0.0014202212166535,0.0199985897944859
BSU_36620,ywnB,116.61424746609,0.424272498390877,0.299837038305426,1.41501030289225,0.157065475258813,0.450732011036801
BSU_36630,ywnA,716.778595156638,0.595379001108914,0.244084682755709,2.4392313126211,0.0147185435352904,0.102188057976224
BSU_36640,ureC,447.117343001043,0.0696292481820498,0.258126352538505,0.269748700577417,0.787353591170218,0.927566599619965
BSU_36650,ureB,54.6061187464971,0.882268088879535,0.552944432582455,1.595581828646,0.110582187201511,0.368809822150095
BSU_36660,ureA,60.874229954273,1.19429327726891,0.55943700855187,2.13481278323076,0.0327763056900198,0.176919994842175
BSU_36668,ywzE,7.21460771443898,1.18485857286386,1.1642487915843,1.01770221401864,0.308819494787681,0.626320030947148
BSU_36670,csbD,124.450266755707,-0.403291620940633,0.722113016949621,-0.558488230338561,0.576511039268712,0.816132786996299
BSU_36680,ywmF,1.55244975016152,0.269987749360312,2.42881069088215,0.11116047470223,0.911489093946892,
BSU_36690,rapB,1470.67921150356,-0.280159516034224,0.191773020154065,-1.46089119214555,0.144045304157715,0.431323817735116
BSU_36700,moaA,714.753102599626,-0.193400371633973,0.220369016462014,-0.877620523696943,0.380149687656018,0.680195435198183
BSU_36710,fdhD,408.548437407577,-0.183155285233985,0.240485930218896,-0.761604993137325,0.446295793849581,0.731819084939409
BSU_36720,ywmE,13.5996195818818,1.25310227720704,1.03991968465002,1.20499909339515,0.228203651885841,0.542113630519511
BSU_36730,ywmD,21.2543110754562,0.53497141906179,0.741283076419911,0.721683033215165,0.470489375854541,0.749875595943526
BSU_36739,BSU_36739,0.311780209811161,0.289841449897053,3.48094323176856,0.083265204457182,0.933640667007767,
BSU_36740,ywmC,35.9709350248548,0.542423303115192,0.549906062991475,0.986392657983117,0.323940466530257,0.639463114730423
BSU_36750,spoIID,111.041809828522,-0.400583262330373,0.400315259723622,-1.00066947886757,0.316986627741385,0.632930536312568
BSU_36760,murAA,12943.9301907582,-0.131131819883394,0.220702511075259,-0.594156447267058,0.552407479535817,0.802180239421629
BSU_36770,ywmB,3216.95753427864,-0.416059160622812,0.208853435418916,-1.9921106865601,0.0463589146906187,0.22058121894786
BSU_36780,ywzB,490.915889779018,-0.344222228098338,0.268636641466253,-1.28136737497733,0.200064657905203,0.503751853933211
BSU_36790,ywmA,23.0192756411973,1.32102261010876,0.753911108704321,1.75222595191505,0.079734962858664,0.301686426702105
BSU_36800,atpC,15337.1304833027,0.266632299152163,0.196203960509851,1.35895472476345,0.174160935967667,0.473152056858451
